target_smiles	sampled_smiles_1	sampled_smiles_2	sampled_smiles_3	sampled_smiles_4	sampled_smiles_5	sampled_smiles_6	sampled_smiles_7	sampled_smiles_8	sampled_smiles_9	sampled_smiles_10	loglikelihood_1	loglikelihood_2	loglikelihood_3	loglikelihood_4	loglikelihood_5	loglikelihood_6	loglikelihood_7	loglikelihood_8	loglikelihood_9	loglikelihood_10
NC(=O)[C@H](CC1CC1)NC(=O)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1	CC(C)(C)OC(=O)N[C@@H](CC1CC1OOC(=O)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1)C(N)=O	CC(C)(C)OC(=O)N[C@@H](CC1CC1O=C(O)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1)C(N)=O	CC(C)(C)OC(=O)N[C@@H](CC1CC1OC(=O)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1)C(N)=O	CC(C)(C)OC(=O)N[C@@H](CC1CC1OOC1=C(O)c2ccc(N3CC(F)(F)C3)c(OCC3CC3)n2)C(N)=O	CC(C)(C)OC(=O)N[C@@H](CC1CC1O[P+](C)(C)C(C)(C)C)C(N)=O.O=C(O)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1	CC(C)(C)OC(=O)N[C@@H](CC1CC1O[P+](C(N)=O)(C)C)C(N)=O.O=C(O)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1	CC(C)(C)OC(=O)N[C@@H](CC1CC1O[P+](c1ccccc1)(c1ccccc1)C(N)=O)C(N)=O.O=C(O)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1	CC(C)(C)OC(=O)N[C@@H](CC1CC1O[P+](c1ccccc1)(C(N)=O)c1ccccc1)C(N)=O	CC(C)(C)OC(=O)N[C@@H](CC1CC1O[P+](c1ccccc1)(C)C)C(N)=O.O=C(O)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1	CC(C)(C)OC(=O)N[C@@H](CC1CC1O[P+](c1ccccc1)(c1ccccc1)C(N)=O)C(N)=O.OC(c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1)=O	-1.5391219	-2.1452093	-2.5573118	-3.870314	-3.897737	-4.937637	-4.993984	-5.3505583	-5.46386	-6.127082
COc1cc(C)c2c(c1-c1ccc([C@@H](C)CNC(=O)OC(C)(C)C)cc1)c1cc(C)sc1c(=O)n2COCC[Si](C)(C)C	CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C.COc1cc(C)c2c(c1Br)c1cc(C)sc1c(=O)n2COCC[Si](C)(C)C[C@H](c1ccc(I)cc1)CNC(=O)OC(C)(C)C	CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C.COc1cc(C)c2c(c1Br)c1cc(C)sc1c(=O)n2COCC[Si](C)(C)C[C@H](c1ccc(B2OC(C)(C)C(C)(C)O2)cc1)CNC(=O)OC(C)(C)C	CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C.COc1cc(C)c2c(c1Br)c1cc(C)sc1c(=O)n2COCC[Si](C)(C)C[C@@H](CNC(=O)OC(C)(C)C)c1ccc(B2OC(C)(C)C(C)(C)O2)cc1	CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C.COc1cc(C)c2c(c1Br)c1cc(C)sc1c(=O)n2COCC[Si](C)(C)C[C@H](c1ccc(I)cc1)CNC(OC(C)(C)C)=O	CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C.COc1cc(C)c2c(c1Br)c1cc(C)sc1c(=O)n2COCC[Si](C)(C)C[C@H](c1ccc(B2OC(C)(C)C(C)(C)O2)cc1)CNC(OC(C)(C)C)=O	CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C.COc1cc(C)c2c(c1Br)c1cc(C)sc1c(=O)n2COCC[Si](C)(C)C[C@H](c1ccc(Br)cc1)CNC(=O)OC(C)(C)C	CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C.COc1cc(C)c2c(c1Br)c1cc(C)sc1c(=O)n2COCC[Si](C)(C)C[C@@H](CNC(=O)OC(C)(C)C)c1ccc(Br)cc1	CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C.COc1cc(C)c2c(c1Br)c1cc(C)sc1c(=O)n2COCC[Si](C)(C)C[C@H](c1ccc(Br)cc1)CNC(OC(C)(C)C)=O	CC(C)(C)OC(=O)NC[C@H](CC[Si](C)(C)C)c1ccc(B2OC(C)(C)C(C)(C)O2)cc1.COc1cc(C)c2c(c1Br)c1cc(C)sc1c(=O)n2COCC[Si](C)(C)C	CC1(C)OB(c2ccc([C@H](CNC(=O)OC(C)(C)C)CC[Si](C)(C)C)cc2)OC1(C)C.COc1cc(C)c2c(c1Br)c1cc(C)sc1c(=O)n2COCC[Si](C)(C)C	-2.2243936	-2.2260485	-2.854632	-2.9666498	-3.1401043	-3.291487	-3.8896222	-4.0035224	-4.590731	-5.144227
Cc1cc(CO)c2cccc(OCc3ccccc3)c2n1	Cc1cc(CO)c2cccc(OCc3ccccc3)c2n1	c1(OCc2ccccc2)cccc2c(CO)cc(C)nc12	c1(OCc2ccccc2)c2nc(C)cc(CO)c2ccc1	c1(COc2cccc3c(CO)cc(C)nc23)ccccc1	c1ccccc1COc1cccc2c(CO)cc(C)nc21	c1c(COc2cccc3c(CO)cc(C)nc23)cccc1	c1(COc2cccc3c(CO)cc(C)nc32)ccccc1	C(c1ccccc1)Oc1cccc2c(CO)cc(C)nc21	c1cccc(COc2cccc3c(CO)cc(C)nc23)c1	c1cccc(COc2cccc3c(CO)cc(C)nc32)c1	-0.6576787	-4.8839955	-5.21919	-5.4852858	-5.5037932	-5.5347643	-5.5360966	-5.6016784	-5.620709	-5.6441665
Cc1ccc(C#N)c[n+]1[O-]	Cc1ccc(C#N)cn1O=C(OC)c1cccc(Cl)c1	Cc1ccc(C#N)cn1O=C(OC)c1cc(Cl)ccc1	Cc1ccc(C#N)cn1O.O=C(O)c1cccc(Cl)c1	n1(O=C(OC)c2cc(Cl)ccc2)c(C)ccc(C#N)c1	n1(O=C(OC)c2cccc(Cl)c2)c(C)ccc(C#N)c1	n1(O=C(OC)c2cccc(Cl)c2)cc(C#N)ccc1C	n1(O=C(OC)c2cc(Cl)ccc2)cc(C#N)ccc1C	N#Cc1cn(O=C(OC)c2cccc(Cl)c2)c(C)cc1	N#Cc1ccc(C)n(O=C(OC)c2cccc(Cl)c2)c1	n1(O=C(c2cccc(Cl)c2)OC(=O)C)c(C)ccc(C#N)c1	-0.8550296	-2.994183	-5.0295596	-5.364935	-5.376637	-5.4593396	-5.465668	-5.5845413	-5.7577515	-6.1875343
N[C@@H]1CCC[C@H](CO)C1	CC(C)(C)OC(=O)N[C@@H]1CCC[C@H](C(=O)O)C1	O=C(N[C@H]1C[C@@H](C(O)=O)CCC1)OC(C)(C)C	O=C(N[C@H]1C[C@@H](C(=O)O)CCC1)OC(C)(C)C	C1[C@@H](NC(OC(C)(C)C)=O)C[C@@H](C(O)=O)CC1	OC(=O)[C@H]1CCC[C@@H](NC(OC(C)(C)C)=O)C1	C1[C@@H](NC(OC(C)(C)C)=O)C[C@@H](C(=O)O)CC1	C1[C@@H](NC(=O)OC(C)(C)C)C[C@@H](C(O)=O)CC1	O=C(OC(C)(C)C)N[C@H]1C[C@@H](C(O)=O)CCC1	O=C(OC(C)(C)C)N[C@H]1C[C@@H](C(=O)O)CCC1	C1C[C@@H](NC(OC(C)(C)C)=O)C[C@@H](C(O)=O)C1	-0.7599419	-4.8389034	-4.8938556	-5.2642474	-5.274	-5.28597	-5.3191957	-5.3299007	-5.336857	-5.397639
CC(C)(C)OC(=O)N1CCN(c2ccccc2OC2CCCN(C(=O)c3ccccc3)C2)CC1	CC(C)(C)OC(=O)N1CCN(c2ccccc2OC2CCCN(C(=O)OC(C)(C)C)C2)CC1(Cl)O=C(Cl)c1ccccc1	CC(C)(C)OC(=O)N1CCN(c2ccccc2OC2CCCN(C(=O)OCc3ccccc3)C2)CC1(Cl)O=C(Cl)c1ccccc1	CC(C)(C)OC(=O)N1CCN(c2ccccc2OC2CCCN(C(=O)OC(C)(C)C)C2)CC1O=C(Cl)c1ccccc1	CC(C)(C)OC(=O)N1CCN(c2ccccc2OC2CCCN(C(=O)OC(C)(C)C)C2)CC1(O=C(Cl)c1ccccc1)Cl	CC(C)(C)OC(=O)N1CCN(c2ccccc2OC2CCCN(C(=O)OCc3ccccc3)C2)CC1O=C(Cl)c1ccccc1	CC(C)(C)OC(=O)N1CCN(c2ccccc2OC2CCCN(C(=O)OCc3ccccc3)C2)CC1(O=C(Cl)c1ccccc1)Cl	CC(C)(C)OC(=O)N1CCN(c2ccccc2OC2CCCN(C(=O)OCc3ccccc3)C2)CC1(O=C(Cl)c1ccccc1)OC(C)(C)C	C1(Oc2ccccc2N2CC(O=C(Cl)c3ccccc3)N(C(OC(C)(C)C)=O)CC2)CN(C(=O)OC(C)(C)C)CCC1	C1(Oc2ccccc2N2CC(O=C(Cl)c3ccccc3)N(C(OC(C)(C)C)=O)CC2)CCCN(C(=O)OC(C)(C)C)C1	C1(Oc2ccccc2N2CCN(C(OC(C)(C)C)=O)C(O=C(Cl)c3ccccc3)C2)CCCN(C(=O)OC(C)(C)C)C1	-1.076825	-2.1417205	-3.159688	-4.2778516	-4.6345325	-4.8320055	-7.9314947	-8.146516	-8.152398	-8.161075
CCOC(=O)N1c2ccc(OC)nc2[C@H](NC(=O)O[C@@H](C)c2ccccc2)C[C@@H]1CC	CCOC(=O)Cl.COc1ccc2c(n1)[C@H](NC(=O)O[C@@H](C)c1ccccc1)C[C@H](CCC(O)O)N2	CCOC(=O)Cl.COc1ccc2c(n1)[C@H](NC(=O)O[C@@H](C)c1ccccc1)C[C@H](CCC(O)(Cl)Cl)N2	CCOC(=O)Cl.COc1ccc2c(n1)[C@H](NC(=O)O[C@@H](C)c1ccccc1)C[C@H](CCC(O)=O)N2	CCOC(=O)Cl.COc1ccc2c(n1)[C@H](NC(=O)O[C@@H](C)c1ccccc1)C[C@H](CCC(Cl)O)N2	CCOC(=O)Cl.COc1ccc2c(n1)[C@H](NC(=O)O[C@@H](C)c1ccccc1)C[C@H](CCC(O)C(=O)OCC)N2	CCOC(=O)Cl.COc1ccc2c(n1)[C@H](NC(=O)O[C@@H](C)c1ccccc1)C[C@H](CCC(O)Cl)N2	CCOC(=O)/C=C/[C@H]1C[C@@H](NC(=O)O[C@@H](C)c2ccccc2)c2nc(OC)ccc2N1	CCOC(=O)Cl.COc1ccc2c(n1)[C@H](NC(=O)O[C@@H](C)c1ccccc1)C[C@H](CCC(N)C(=O)OCC)N2	CCOC(=O)Cl.COc1ccc2c(n1)[C@H](NC(=O)O[C@@H](C)c1ccccc1)C[C@H](CCC(O)C(=O)O)N2	CCOC(=O)Cl.COc1ccc2c(n1)[C@H](NC(=O)O[C@@H](C)c1ccccc1)C[C@H](CCC(C(=O)OCC)OS(C)(=O)=O)N2	-2.0743265	-2.6071541	-2.8519433	-2.8853927	-3.0087485	-3.546009	-3.8042686	-3.8156443	-4.465337	-5.513564
Cc1csc(N2C(=O)C(Cc3ccccc3)NC2=S)n1	COC(=O)C(N)Cc1ccccc1.Cc1csc(N=C=S)n1	COC(=O)C(N)Cc1ccccc1.S=C=Nc1scc(C)n1	COC(=O)C(N)Cc1ccccc1.S=C=Nc1nc(C)cs1	COC(=O)C(N)Cc1ccccc1.Cc1nc(N=C=S)sc1	COC(=O)C(N)Cc1ccccc1.c1(N=C=S)scc(C)n1	COC(=O)C(N)Cc1ccccc1.c1(N=C=S)nc(C)cs1	COC(=O)C(Cc1ccccc1)N.c1(N=C=S)scc(C)n1	COC(=O)C(N)Cc1ccccc1.c1(C)nc(N=C=S)sc1	COC(=O)C(N)Cc1ccccc1.c1(C)csc(N=C=S)n1	COC(=O)C(Cc1ccccc1)N.c1(N=C=S)nc(C)cs1	-0.70334846	-6.0512853	-6.1183114	-6.3436136	-6.650984	-6.701748	-6.7446012	-6.771338	-6.7964826	-6.7971716
COc1cc(C2(O)C(=O)N(C(c3ccccc3)c3ccccc3)c3ccccc32)c(O)cn1	COCOc1cnc(OC)cc1[Mg+].O=C1N(C(c2ccccc2)c2ccccc2)c2ccccc2C1=O	COCOc1cnc(OC)cc1[Mg+].O=C1C(=O)N(C(c2ccccc2)c2ccccc2)c2ccccc21	c1ccc2c(c1)C(=O)C(=O)N2C(c1ccccc1)c1ccccc1.c1(OCOC)c([Mg+])cc(OC)nc1	c1ccc2c(c1)C(=O)C(=O)N2C(c1ccccc1)c1ccccc1.c1c(OCOC)c([Mg+])cc(OC)n1	c1ccc2c(c1)C(=O)C(=O)N2C(c1ccccc1)c1ccccc1.c1(OCOC)cnc(OC)cc1[Mg+]	c1(C(c2ccccc2)N2C(=O)C(=O)c3ccccc32)ccccc1.c1(OCOC)c([Mg+])cc(OC)nc1	c1ccc2c(c1)C(=O)C(=O)N2C(c1ccccc1)c1ccccc1.c1(OC)ncc(OCOC)c([Mg+])c1	c1c(C(c2ccccc2)N2C(=O)C(=O)c3ccccc32)cccc1.c1(OCOC)c([Mg+])cc(OC)nc1	c1ccc2c(c1)C(=O)C(=O)N2C(c1ccccc1)c1ccccc1.c1(OC)cc([Mg+])c(OCOC)cn1	c1(C(c2ccccc2)N2C(=O)C(=O)c3ccccc32)ccccc1.c1(OCOC)cnc(OC)cc1[Mg+]	-1.2592328	-1.5811044	-7.6326833	-7.639018	-7.770016	-7.913625	-7.9377337	-7.960586	-7.9700594	-8.115447
N#Cc1ccc(CN=[N+]=[N-])s1	Cc1ccc(C#N)s1.[N-]=[N+]=N[Si](C)(C)C	Cc1ccc(C#N)s1.O=C1CCC(=O)N1Br	Cc1ccc(C#N)s1.[N-]=[N+]=N?(C)(C)C	Cc1ccc(C#N)s1.[N-]=[N+]=[N-]	BrN1C(=O)CCC1=O.c1(C#N)ccc(C)s1	BrN1C(=O)CCC1=O.c1(C#N)sc(C)cc1	BrN1C(=O)CCC1=O.c1c(C#N)sc(C)c1	BrN1C(=O)CCC1=O.c1cc(C#N)sc1C	N1(Br)C(=O)CCC1=O.c1(C#N)ccc(C)s1	C1(=O)N(Br)C(=O)CC1.c1(C#N)ccc(C)s1	-1.7463696	-2.2109354	-2.3417482	-3.8668106	-5.11133	-5.120457	-5.438827	-5.4495354	-6.0772004	-6.809293
CN(C)C1(c2cccs2)CCN(CCN)CC1	CC(C)(C)OC(=O)NCCBr.CN(C)C1(c2cccs2)CCNCC1	CN(C)C1(c2sccc2)CCNCC1.O=C(OC(C)(C)C)NCCBr	CN(C)C1(c2sccc2)CCNCC1.CC(C)(OC(=O)NCCBr)C	CN(C)C1(c2sccc2)CCNCC1.CC(C)(C)OC(=O)NCCBr	CN(C)C1(c2sccc2)CCNCC1.CC(C)(OC(NCCBr)=O)C	CN(C)C1(c2sccc2)CCNCC1.CC(C)(C)OC(NCCBr)=O	O=C(OC(C)(C)C)NCCBr.C1CNCCC1(N(C)C)c1sccc1	O=C(OC(C)(C)C)NCCBr.C1CNCCC1(c1sccc1)N(C)C	C1CC(N(C)C)(c2sccc2)CCN1.CC(C)(OC(=O)NCCBr)C	C1CC(N(C)C)(c2sccc2)CCN1.CC(C)(C)OC(=O)NCCBr	-0.6580203	-7.581166	-7.747731	-7.7645445	-7.7749977	-7.8210087	-8.118373	-8.152962	-8.184086	-8.21315
COC(=O)C1(C)CCNCC1	CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.COC(=O)C1(C)CCNCC1	CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.C1CNCCC1(C(OC)=O)C	CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.C1CNCCC1(C(=O)OC)C	CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.C1CC(C(OC)=O)(C)CCN1	CC(C)(C)OC(=O)OC(OC(C)(C)C)=O.C1CNCCC1(C(OC)=O)C	CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.C1CNCCC1(C)C(=O)OC	CC(C)(C)OC(=O)OC(OC(C)(C)C)=O.C1CNCCC1(C(=O)OC)C	CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.C1CNCCC1(C)C(OC)=O	CC(C)(C)OC(=O)OC(OC(C)(C)C)=O.C1CNCCC1(C)C(=O)OC	CC(C)(C)OC(=O)OC(OC(C)(C)C)=O.C1CNCCC1(C)C(OC)=O	-0.6835348	-8.087182	-8.091468	-8.255877	-8.295184	-8.304179	-8.30676	-8.309532	-8.528461	-8.533199
O=C(O)c1cnc(N2CCOCC2)cc1Oc1ccccc1	CCOC(=O)c1cnc(N2CCOCC2)cc1Cl.Oc1ccccc1	C1COCCN1.CCOC(=O)c1cnc(Cl)cc1Oc1ccccc1	CCOC(=O)c1cnc(Cl)cc1Oc1ccccc1.C1COCCN1	CCOC(=O)c1cnc(Cl)cc1Oc1ccccc1.C1CNCCO1	CCOC(=O)c1cnc(Cl)cc1Oc1ccccc1.C1NCCOC1	CCOC(=O)c1cnc(Cl)cc1Oc1ccccc1.C1OCCNC1	CCOC(=O)c1cnc(Cl)cc1Oc1ccccc1.O1CCNCC1	c1(Cl)cc(Oc2ccccc2)c(C(=O)OCC)cn1.C1CNCCO1	c1(Cl)cc(Oc2ccccc2)c(C(OCC)=O)cn1.C1CNCCO1	c1(Cl)cc(Oc2ccccc2)c(C(=O)OCC)cn1.C1NCCOC1	-1.1886728	-1.88276	-3.5281982	-4.51286	-4.780703	-5.0950828	-5.107222	-7.197553	-7.2080417	-7.213663
CCOC(=O)CCc1ccc(O)c(C)c1C(F)(F)F	CCOC(=O)/C=C\c1ccc(OC)c(C)c1C(F)(F)F	CCOC(=O)/C=C/c1ccc(OC)c(C)c1C(F)(F)F	c1(C)c(OC)ccc(/C=C\C(=O)OCC)c1C(F)(F)F	FC(F)(F)c1c(/C=C\C(=O)OCC)ccc(OC)c1C	FC(F)(c1c(/C=C\C(=O)OCC)ccc(OC)c1C)F	c1(C)c(OC)ccc(/C=C\C(OCC)=O)c1C(F)(F)F	FC(F)(F)c1c(/C=C\C(OCC)=O)ccc(OC)c1C	c1(C(F)(F)F)c(C)c(OC)ccc1/C=C\C(=O)OCC	c1(OC)c(C)c(C(F)(F)F)c(/C=C\C(=O)OCC)cc1	c1(OC)c(C)c(C(F)(F)F)c(/C=C\C(OCC)=O)cc1	-0.685709	-4.208612	-5.0182233	-5.0336785	-5.0561476	-5.074886	-5.097749	-5.367856	-5.370469	-5.434923
O=C(c1ccc(Cl)cc1)N1CC(O)C(N2CCN(Cc3ccc(Cl)cc3)CC2)C1	CC(C)(C)OC(=O)N1CCN(C2C(O)CN(C(=O)c3ccc(Cl)cc3)C2O=Cc2ccc(Cl)cc2)CC1	CC(C)(C)OC(=O)N1CCN(C2C(O)CN(C(=O)c3ccc(Cl)cc3)C2OC=Cc2ccc(Cl)cc2)CC1	C1CN(C(=O)OC(C)(C)C)CCN1C1C(O)CN(C(c2ccc(Cl)cc2)=O)C1O=Cc1ccc(Cl)cc1	C1CN(C(=O)OC(C)(C)C)CCN1C1C(O)CN(C(=O)c2ccc(Cl)cc2)C1O=Cc1ccc(Cl)cc1	CC(C)(C)OC(=O)N1CCN(C2C(O)CN(C(=O)c3ccc(Cl)cc3)C2(O=Cc2ccc(Cl)cc2)OCc2ccc(Cl)cc2)CC1	CC(C)(C)OC(=O)N1CCN(C2C(O)CN(C(=O)c3ccc(Cl)cc3)C2(OC=Cc2ccc(Cl)cc2)OC(C)(C)C)CC1	CC(C)(OC(=O)N1CCN(C2C(O)CN(C(=O)c3ccc(Cl)cc3)C2O=Cc2ccc(Cl)cc2)CC1)C	CC(C)(C)OC(=O)N1CCN(C2C(O)CN(C(=O)c3ccc(Cl)cc3)C2(O=Cc2ccc(Cl)cc2)OC=Cc2ccc(Cl)cc2)CC1	C1CN(C2C(O)CN(C(c3ccc(Cl)cc3)=O)C2OC=Cc2ccc(Cl)cc2)CCN1C(OC(C)(C)C)=O	C1CN(C2C(O)CN(C(c3ccc(Cl)cc3)=O)C2OC=Cc2ccc(Cl)cc2)CCN1C(=O)OC(C)(C)C	-0.70513684	-4.5683436	-5.3008814	-5.418601	-5.563418	-5.5751767	-5.7176113	-5.7632437	-6.0380383	-6.0472503
COc1cc2ncnc(N3CCN(C(=O)N(c4ccccc4)c4ccccc4)CC3)c2cc1OC	COc1cc2ncnc(N3CCN(C(=O)OC(C)(C)C)CC3)c2cc1OC(=C(Cl)N(c1ccccc1)c1ccccc1)Cl	COc1cc2ncnc(N3CCN(C(=O)OC(C)(C)C)CC3)c2cc1OCO=C(Cl)N(c1ccccc1)c1ccccc1	COc1cc2ncnc(N3CCN(C(=O)OC(C)(C)C)CC3)c2cc1OC(Cl)=N(c1ccccc1)c1ccccc1	COc1cc2ncnc(N3CCN(C(=O)OC(C)(C)C)CC3)c2cc1OC(=O)O=C(Cl)N(c1ccccc1)c1ccccc1	COc1cc2ncnc(N3CCN(C(=O)OC(C)(C)C)CC3)c2cc1OC(Cl)=C(Cl)N(c1ccccc1)c1ccccc1	COc1cc2ncnc(N3CCN(C(=O)OC(C)(C)C)CC3)c2cc1OCOC(Cl)=N(c1ccccc1)c1ccccc1	COc1cc2ncnc(N3CCN(C(=O)OC(C)(C)C)CC3)c2cc1OC=C(Cl)N(c1ccccc1)c1ccccc1	c1(N2CCN(C(=O)OC(C)(C)C)CC2)ncnc2cc(OC)c(OCO=C(Cl)N(c3ccccc3)c3ccccc3)cc12	c1(N2CCN(C(OC(C)(C)C)=O)CC2)ncnc2cc(OC)c(OCO=C(Cl)N(c3ccccc3)c3ccccc3)cc12	COc1cc2ncnc(N3CCN(C(=O)OC(C)(C)C)CC3)c2cc1OC(OC=C(Cl)N(c1ccccc1)c1ccccc1)=O	-1.7401745	-1.9741007	-2.3964624	-3.1978192	-3.6162186	-4.8934727	-5.5824194	-6.7959657	-6.8109813	-7.1774845
O=C(O)[C@@H]1CC(=O)N1Cc1ccccc1	BrCc1ccccc1.O=C1C[C@@H](C(=O)OCc2ccccc2)N1	BrCc1ccccc1.O=C(OCc1ccccc1)[C@@H]1CC(=O)N1	c1cccc(COC(=O)[C@H]2NC(=O)C2)c1.c1ccccc1CBr	c1cccc(COC(=O)[C@H]2NC(=O)C2)c1.c1cccc(CBr)c1	c1ccccc1COC(=O)[C@H]1NC(=O)C1.c1ccccc1CBr	c1cccc(COC(=O)[C@H]2NC(=O)C2)c1.c1ccc(CBr)cc1	c1ccccc1COC(=O)[C@H]1NC(=O)C1.c1cccc(CBr)c1	c1cccc(COC(=O)[C@H]2NC(=O)C2)c1.BrCc1ccccc1	c1cccc(COC(=O)[C@H]2NC(=O)C2)c1.c1cc(CBr)ccc1	c1ccccc1COC(=O)[C@@H]1CC(=O)N1.c1ccccc1CBr	-0.704839	-4.047331	-7.0196304	-7.047249	-7.1565022	-7.157998	-7.162752	-7.1638966	-7.1701903	-7.1748013
CCOC(=O)CNC(=O)[C@@H]1CS[C@H](c2ccccc2O)N1C(=O)CCSC(=O)c1ccccc1	CCOC(=O)CNOC(=CCC(=O)N1[C@H](C(=O)O)CS[C@@H]1c1ccccc1O)c1ccccc1.O=C(O)CN	CCOC(=O)CNO=C(SCCC(=O)N1[C@H](C(=O)O)CS[C@@H]1c1ccccc1O)c1ccccc1	CCOC(=O)CNN=C(SCCC(=O)N1[C@H](C(=O)O)CS[C@@H]1c1ccccc1O)c1ccccc1	CCOC(=O)CNN=C(Cl)c1ccccc1.O=C(O)[C@@H]1CS[C@H](c2ccccc2O)N1C(=O)CCS	CCOC(=O)CNO=C(Cl)c1ccccc1.O=C(CCS)N1[C@H](C(=O)O)CS[C@@H]1c1ccccc1O	CCOC(=O)CN/O=C(\SCCC(=O)N1[C@H](C(=O)O)CS[C@@H]1c1ccccc1O)c1ccccc1	CCOC(=O)CNOC(SCCC(=O)N1[C@H](C(=O)O)CS[C@@H]1c1ccccc1O)c1ccccc1.O=C(O)CN	CCOC(=O)CNOC(=C(SCCC(=O)N1[C@H](C(=O)O)CS[C@@H]1c1ccccc1O)c1ccccc1)Cl	CCOC(=O)CNOC(=CCC(=O)N1[C@H](C(=O)O)CS[C@@H]1c1ccccc1O)c1ccccc1.O=C(O)CNO	CCOC(=O)CN/OC(=C(\SCCC(=O)N1[C@H](C(=O)O)CS[C@@H]1c1ccccc1O)c1ccccc1)Cl	-2.9199278	-3.3238811	-3.3831582	-3.6278546	-3.6423762	-3.6575606	-3.7751884	-3.8463476	-4.08913	-4.2590947
CSc1ccc(CN2CCC(=O)C(C(c3ccccc3)c3ccccc3)C2)cc1	CSc1ccc(C=O)cc1O=C1CCNCC1C(c1ccccc1)c1ccccc1	CSc1ccc(CO)cc1O=C1CCN(Cc2ccccc2)CC1C(c1ccccc1)c1ccccc1	CSc1ccc(CO)cc1O=C1CCNCC1C(c1ccccc1)c1ccccc1	c1c(C(c2ccccc2)C2C(=O)CCNC2)cccc1.c1c(C=O)ccc(SC)c1O	c1(C(c2ccccc2)C2C(=O)CCNC2)ccccc1.c1c(C=O)ccc(SC)c1O	c1cc(C(c2ccccc2)C2C(=O)CCNC2)ccc1.c1c(C=O)ccc(SC)c1O	c1(C(c2ccccc2)C2C(=O)CCNC2)ccccc1.c1cc(SC)c(O=C2C(C(c3ccccc3)c3ccccc3)CNCC2)cc1C=O	c1(C(c2ccccc2)C2C(=O)CCNC2)ccccc1.c1(C=O)ccc(SC)c(O=C2CCNCC2C(c2ccccc2)c2ccccc2)c1	c1(C(c2ccccc2)C2C(=O)CCNC2)ccccc1.c1(C=O)ccc(SC)c(O=C2C(C(c3ccccc3)c3ccccc3)CNCC2)c1	c1(C(c2ccccc2)C2C(=O)CCNC2)ccccc1.c1c(C=O)cc(O=C2CCNCC2C(c2ccccc2)c2ccccc2)c(SC)c1	-1.453961	-1.5135766	-3.4442298	-7.593787	-7.613643	-7.67452	-8.15113	-8.159742	-8.195436	-8.241916
CC(C)c1noc(N2CCC(COc3ccc(-c4ccc(S(=O)(=O)NCCO)cc4)cc3)CC2)n1	CC(C)c1noc(N2CCC(COc3ccc(Br)cc3)CC2)n1OS(=O)(=O)c1ccc(B(O)O)cc1.OCCN	CC(C)c1noc(N2CCC(COc3ccc(Br)cc3)CC2)n1OS(=O)(=O)c1ccc(B(O)O)cc1.OCCNS(=O)(=O)c1ccc(B(O)O)cc1	CC(C)c1noc(N2CCC(COc3ccc(Br)cc3)CC2)n1OS(=O)(=O)c1ccc(B(O)O)cc1.OCCN1CCOCC1	CC(C)c1noc(N2CCC(COc3ccc(Br)cc3)CC2)n1OP(=O)(NCCO)c1ccc(B(O)O)cc1.OCCN1CC(CO)CC1	CC(C)c1noc(N2CCC(COc3ccc(Br)cc3)CC2)n1OS(=O)(=O)c1ccc(B(O)O)cc1.OCCN1CCOB1c1ccc(B(O)O)cc1	CC(C)c1noc(N2CCC(COc3ccc(Br)cc3)CC2)n1OS(=O)(=O)c1ccc(B(O)O)cc1.NCCO	CC(C)c1noc(N2CCC(COc3ccc(Br)cc3)CC2)n1OS(=O)(=O)c1ccc(B(O)O)cc1.OCCN1CCOC1	CC(C)c1noc(N2CCC(COc3ccc(Br)cc3)CC2)n1OS(=O)(=O)c1ccc(B(O)O)cc1.OCCN1CC(CO)CC1	CC(C)c1noc(N2CCC(COc3ccc(Br)cc3)CC2)n1OP(=O)(NCCO)c1ccc(B(O)O)cc1.OCCN1CCOCC1	CC(C)c1noc(N2CCC(COc3ccc(Br)cc3)CC2)n1OP(=O)(NCCO)c1ccc(B(O)O)cc1.OCCN1CCC(CO)CC1	-1.052968	-2.1956873	-3.9584687	-5.1442823	-5.2617893	-5.536636	-5.8156962	-5.913728	-6.0740337	-6.0780764
